sample_id,frequency_hz,sensor_id,node_id,prior_id,x_m,y_m,z_m,normal_x,normal_y,normal_z,tangent1_x,tangent1_y,tangent1_z,tangent2_x,tangent2_y,tangent2_z,weight_m2,polarization,e_real,e_imag,cst_project,cst_probe_item,extraction_method,selection_order,layout_candidate,layout_method,layout_sensor_count,weighting_model
L1_short_dipole_x_1p2G,1200000000,0,0,level1_local_sphere_r0p35,0.050386419129,0.0,4.34635416667,0.143961197511,0.0,0.989583333333,0.0,-1.0,0.0,0.989583333333,0.0,-0.143961197511,0.0641408500108,Ex,0.006453757546652,0.003570417185833,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0503864 0 4.34635)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,0,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,0,0,level1_local_sphere_r0p35,0.050386419129,0.0,4.34635416667,0.143961197511,0.0,0.989583333333,0.0,-1.0,0.0,0.989583333333,0.0,-0.143961197511,0.0641408500108,Ey,8.248139148536e-06,1.194698038857e-07,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0503864 0 4.34635)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,0,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,0,0,level1_local_sphere_r0p35,0.050386419129,0.0,4.34635416667,0.143961197511,0.0,0.989583333333,0.0,-1.0,0.0,0.989583333333,0.0,-0.143961197511,0.0641408500108,Ez,-0.0009415314618472,-0.000394049894416,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0503864 0 4.34635)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,0,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,1,1,level1_local_sphere_r0p35,-0.0640137315534,0.0586418218199,4.3390625,-0.182896375867,0.167548062343,0.96875,0.0,-0.985371045215,0.170422719292,0.983132196449,0.0311696977239,0.180220793054,0.0481056375081,Ex,0.006312008187128,0.003462565619219,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0640137 0.0586418 4.33906)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,1,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,1,1,level1_local_sphere_r0p35,-0.0640137315534,0.0586418218199,4.3390625,-0.182896375867,0.167548062343,0.96875,0.0,-0.985371045215,0.170422719292,0.983132196449,0.0311696977239,0.180220793054,0.0481056375081,Ey,0.0002311203698978,6.455955259118e-05,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0640137 0.0586418 4.33906)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,1,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,1,1,level1_local_sphere_r0p35,-0.0640137315534,0.0586418218199,4.3390625,-0.182896375867,0.167548062343,0.96875,0.0,-0.985371045215,0.170422719292,0.983132196449,0.0311696977239,0.180220793054,0.0481056375081,Ez,0.001192552011044,0.0003719102110687,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (-0.0640137 0.0586418 4.33906)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,1,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0481056375081,Ex,0.005834847011107,0.003576896228621,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,2,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0481056375081,Ey,0.001013181274102,0.000287421464878,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Y) [1],CST ResultTree 1D complex local Cartesian E-field probe,2,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,10,10,level1_local_sphere_r0p35,0.0926003435022,-0.197881555424,4.2734375,0.264572410006,-0.56537587264,0.78125,0.905734272556,0.423845995048,-0.0,-0.331129683631,0.707604900434,0.624218261107,0.0481056375081,Ez,-0.001465393698258,-0.000404554605299,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.0926003 -0.197882 4.27344)(Z) [1],CST ResultTree 1D complex local Cartesian E-field probe,2,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
L1_short_dipole_x_1p2G,1200000000,11,11,level1_local_sphere_r0p35,0.0680279501191,0.216883824666,4.26614583333,0.194365571769,0.619668070475,0.760416666667,-0.954164120308,0.299283864445,0.0,-0.227580438588,-0.725562299817,0.649435518782,0.0160352125027,Ex,0.006095418686382,0.003621784951003,C:\csttmp\huy_sf_safe_efield96_s\L1_short_dipole_x_1p2G_efield96.cst,1D Results\Probes\E-Field\E-Field (0.068028 0.216884 4.26615)(X) [1],CST ResultTree 1D complex local Cartesian E-field probe,3,fibonacci_snap_32,fibonacci_snap,32,nearest_full96_cell_aggregation
